EDI_Prices_P04_20240422
MIC	Pricefilesymbol	Isin	Currency	PriceDate	Open	High	Low	Close	Mid	Ask	Last	Bid	BidSize	AskSize	TradedVolume	SecID	MktCloseDate	Volflag	Issuername	SectyCD	SecurityDesc	sedol	USCode	PrimaryExchgCD	ExchgCD	TradedValue	TotalTrades	Comment
XSWX	PZ556	CH1189217891	CHF	2024/02/13	0	0	0	100.68	0	0	0	0	0	0	0	7506169	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.45% CB REDEEM 30/04/2030 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	PZ584	CH1306117123	CHF	2024/04/12	0	0	0	100.49	0	0	0	0	0	0	0	8309492	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.45% BD REDEEM 18/01/2039 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ588	CH1319968520	CHF	2024/04/08	0	0	0	100.47	0	0	0	0	0	0	0	8476438	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.45% CB REDEEM 03/11/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SFS023	CH1189217750	CHF	2024/04/17	0	0	0	99.65	0	0	0	0	0	0	0	7446902	2024/04/22	A	SFS Group AG	BND	1.45% BD REDEEM 08/06/2027 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	SZK24	CH1331440235	CHF	2024/04/16	0	0	0	100.25	0	0	0	0	0	0	0	8453100	2024/04/22	A	Schwyzer Kantonalbank	BND	1.45% BD REDEEM 14/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZUR234	CH1305916814	CHF	2024/03/11	0	0	0	102.5	0	0	0	0	0	0	0	8318762	2024/04/22	A	Zurich Stadt	BND	1.45% BD REDEEM 13/06/2042 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAL242	CH1291601933	CHF	2024/04/22	0	0	0	100.15	0	0	0	0	0	0	0	8509428	2024/04/22	A	Credit Agricole Next Bank Suisse	BND	1.4625% BD REDEEM 25/03/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CLX19	CH0419047227	CHF	2024/03/14	0	0	0	99.66	0	0	0	0	0	0	0	6141404	2024/04/22	A	Crealogix Holding AG	BND	1.50% BD CONVERT 06/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AEW22	CH1189217818	CHF	2024/02/21	0	0	0	100.05	0	0	0	0	0	0	0	7463941	2024/04/22	A	AEW Energie AG	BND	1.50% BD REDEEM 29/06/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BER13	CH0206728823	CHF	2024/04/22	101.05	101.05	101.05	101.05	0	0	0	0	0	0	10000	3979936	2024/04/22	A	Bern city	BND	1.50% BD REDEEM 25/02/2028 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	BSK12	CH0149549575	CHF	2024/04/19	0	0	0	100.55	0	0	0	0	0	0	0	3551287	2024/04/22	A	Basler Kantonalbank.	BND	1.50% BD REDEEM 02/03/2027 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	BCH20	CH0536893172	CHF	2024/04/19	0	0	0	99.87	0	0	0	0	0	0	0	6589936	2024/04/22	A	Burckhardt Compression Holding AG	BND	1.50% BD REDEEM 30/09/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	E12	CH0127181169	CHF	2024/04/19	0	0	0	113.86	0	0	0	0	0	0	0	3726418	2024/04/22	A	Switzerland	BND	1.50% BD REDEEM 30/04/2042 CHF 1000			CHSSX	CHSSX	0	0	
XSWX	E13	CH0184249990	CHF	2024/04/22	100.72	100.73	100.72	100.73	0	0	0	0	0	0	63000	4073864	2024/04/22	A	Switzerland	BND	1.50% BD REDEEM 24/07/2025 CHF 1000			DEBSE	CHSSX	0	0	
XSWX	E259	CH0440081567	CHF	2024/04/18	0	0	0	111.29	0	0	0	0	0	0	0	7677582	2024/04/22	A	Switzerland	BND	1.50% BD REDEEM 26/10/2038 CHF 1000 - REG S			CHSSX	CHSSX	0	0	
XSWX	GEB22	CH1206367380	CHF	2024/04/19	0	0	0	100.2	0	0	0	0	0	0	0	7584303	2024/04/22	A	Geberit AG	BND	1.50% BD REDEEM 14/09/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	HVG25	CH0255893122	CHF	2024/04/10	0	0	0	100.05	0	0	0	0	0	0	0	4371003	2024/04/22	A	Helvetia Schweizerische Versicherungsgesellschaft AG	BND	1.50% NT REDEEM 28/04/2025 CHF 5000			CHBND	CHSSX	0	0	
XSWX	HVG201	CH0521617305	CHF	2024/04/18	0	0	0	97.8	0	0	0	0	0	0	0	6275140	2024/04/22	A	Helvetia Holding AG	BND	FXDFR NT PERPETUAL CHF 5000			DEFSX	CHSSX	0	0	
XSWX	LUK201	CH0485261355	CHF	2024/04/22	81	81	81	81	0	0	0	0	0	0	5000	6324336	2024/04/22	A	Luzerner Kantonalbank AG	BND	FXDFR BD PERPETUAL CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	BE131	CH0205276725	CHF	2024/03/26	0	0	0	101.75	0	0	0	0	0	0	0	4019687	2024/04/22	A	Bern kanton.	BND	1.50% BD REDEEM 15/05/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BL13	CH0214925874	CHF	2024/04/09	0	0	0	101.45	0	0	0	0	0	0	0	4055822	2024/04/22	A	Basellandschaftliche Kantonalbank	BND	1.50% BD REDEEM 26/06/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BS22	CH1193213027	CHF	2024/01/19	0	0	0	101.75	0	0	0	0	0	0	0	7530942	2024/04/22	A	Basel City Kanton	BND	1.50% BD REDEEM 21/07/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE111	CH0139458720	CHF	2024/02/06	0	0	0	100.02	0	0	0	0	0	0	0	3113539	2024/04/22	A	Canton de Geneve	BND	1.50% BD REDEEM 14/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE124	CH0184911961	CHF	2024/03/19	0	0	0	101	0	0	0	0	0	0	0	3790181	2024/04/22	A	Canton de Geneve	BND	1.50% BD REDEEM 28/05/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE12	CH0142132031	CHF	2024/01/31	0	0	0	101.2	0	0	0	0	0	0	0	3445444	2024/04/22	A	Canton de Geneve	BND	1.50% BD REDEEM 27/01/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE121	CH0149317056	CHF	2024/04/03	0	0	0	102.1	0	0	0	0	0	0	0	3551290	2024/04/22	A	Canton de Geneve	BND	1.50% BD REDEEM 05/03/2032 CHF 5000 - Frst Pay Dt 05/03/13			DEFSX	CHSSX	0	0	
XSWX	KUD16	CH0336352809	CHF	2024/04/22	87.99	87.99	86	86	0	0	0	0	0	0	100000	4887051	2024/04/22	A	Kudelski S.A.	BND	1.50% BD REDEEM 27/09/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LEI18	CH0392885791	CHF	2024/04/04	0	0	0	99.92	0	0	0	0	0	0	0	5394546	2024/04/22	A	KKW Leibstadt AG	BND	1.50% BD REDEEM 07/08/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LAU13	CH0209002341	CHF	2024/02/09	0	0	0	101.1	0	0	0	0	0	0	0	3997849	2024/04/22	A	Lausanne City	BND	1.50% BD REDEEM 03/04/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	MGB12	CH0143808365	CHF	2023/12/21	0	0	0	102.4	0	0	0	0	0	0	0	3677389	2024/04/22	A	Matterhorn Gotthard Verkehrs AG	BND	1.50% BD REDEEM 12/04/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB562	CH0147144361	CHF	2024/04/16	0	0	0	100.75	0	0	0	0	0	0	0	3445758	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% BD REDEEM 21/01/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB565	CH0149176171	CHF	2024/03/25	0	0	0	101.2	0	0	0	0	0	0	0	3551306	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% BD REDEEM 14/02/2040 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	PB566	CH0184043542	CHF	2024/02/16	0	0	0	100.66	0	0	0	0	0	0	0	3734010	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% CB REDEEM 27/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB569	CH0190369378	CHF	2024/04/17	0	0	0	100.5	0	0	0	0	0	0	0	3879387	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% BD REDEEM 02/08/2033 CHF 5000 - Ser 569			CHSSX	CHSSX	0	0	
XSWX	PB593	CH0241926317	CHF	2024/04/03	0	0	0	100.4	0	0	0	0	0	0	0	4244789	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% BD REDEEM 15/12/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB601	CH0258586392	CHF	2024/04/03	0	0	0	101.15	0	0	0	0	0	0	0	4371871	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% CB REDEEM 09/11/2035 CHF 5000			CHBND	CHSSX	0	0	
XSWX	PB602	CH0261627415	CHF	2023/08/03	0	0	0	101.46	0	0	0	0	0	0	0	4392309	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% CB REDEEM 05/12/2040 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB720	CH1191066187	CHF	2024/04/19	0	0	0	100.87	0	0	0	0	0	0	0	7455032	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% CB REDEEM 06/09/2033 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	PB727	CH1204259746	CHF	2023/09/25	0	0	0	101.49	0	0	0	0	0	0	0	7560159	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% CB REDEEM 22/12/2042 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	PB729	CH1218301948	CHF	2024/04/19	0	0	0	100.01	0	0	0	0	0	0	0	7661502	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.50% CB REDEEM 25/06/2024 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	PZ423	CH0185258222	CHF	2024/04/09	0	0	0	101	0	0	0	0	0	0	0	3794104	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% CB REDEEM 21/05/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ433	CH0215064350	CHF	2024/04/12	0	0	0	100.77	0	0	0	0	0	0	0	4048419	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% BD REDEEM 21/06/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ450	CH0245863987	CHF	2024/02/28	0	0	0	100.91	0	0	0	0	0	0	0	4282250	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% BD REDEEM 05/02/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ553	CH1189217826	CHF	2024/04/03	0	0	0	101.11	0	0	0	0	0	0	0	7471575	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% CB REDEEM 17/12/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ559	CH1206367406	CHF	2023/12/21	0	0	0	101.13	0	0	0	0	0	0	0	7590076	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% CB REDEEM 22/05/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ566	CH1232107024	CHF	2024/03/19	0	0	0	100.77	0	0	0	0	0	0	0	7765811	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% CB REDEEM 19/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ585	CH1319968405	CHF	2024/04/11	0	0	0	100.96	0	0	0	0	0	0	0	8392719	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% BD REDEEM 04/02/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ589	CH1319968538	CHF	2024/04/12	0	0	0	101.09	0	0	0	0	0	0	0	8476444	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.50% CB REDEEM 23/06/2036 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RAI05	CH0580464698	CHF	2024/04/11	0	0	0	94.65	0	0	0	0	0	0	0	6644118	2024/04/22	A	Raiffeisen Schweiz Genossenschaft	BND	1.50% BD REDEEM 23/11/2034 CHF 100000			CHSSX	CHSSX	0	0	
XSWX	ROK224	CH1211713222	CHF	2024/04/22	100.65	100.65	100.55	100.55	0	0	0	0	0	0	525000	7611657	2024/04/22	A	Roche Kapitalmarkt AG Basel	BND	1.50% NT REDEEM 23/06/2026 CHF 5000			DEMSE	CHSSX	0	0	
XSWX	SCM14	CH0247776138	CHF	2024/04/11	0	0	0	100.6	0	0	0	0	0	0	0	4298201	2024/04/22	A	Swisscom AG	BND	1.50% BD REDEEM 14/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SCM141	CH0254147504	CHF	2024/04/22	100.6	100.6	100.45	100.45	0	0	0	0	0	0	60000	4343726	2024/04/22	A	Swisscom AG	BND	1.50% BD REDEEM 28/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SGK13	CH0204790759	CHF	2024/03/28	0	0	0	100.95	0	0	0	0	0	0	0	3970181	2024/04/22	A	St Galler Kantonalbank AG	BND	1.50% BD REDEEM 12/02/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TEM19	CH0508785745	CHF	2024/04/22	99	99	98.5	98.55	0	0	0	0	0	0	160000	6189158	2024/04/22	A	TEMENOS AG	BND	1.50% BD REDEEM 28/11/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TGK13	CH0206992270	CHF	2024/04/22	100.5	100.5	100.4	100.4	0	0	0	0	0	0	65000	3982185	2024/04/22	A	Thurgauer Kantonalbank	BND	1.50% NT REDEEM 04/03/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	WIN13	CH0204276213	CHF	2022/01/13	0	0	0	101.35	0	0	0	0	0	0	0	3962488	2024/04/22	A	Winterthur Stadt	BND	1.50% BD REDEEM 24/01/2036 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	WIN141	CH0244975063	CHF	2022/11/29	0	0	0	101.3	0	0	0	0	0	0	0	4276351	2024/04/22	A	Winterthur Stadt	BND	1.50% BD REDEEM 06/06/2029 CHF 5000			CHBND	CHSSX	0	0	
XSWX	WIN24	CH1265890736	CHF	2024/04/22	103.35	103.35	103.35	103.35	0	0	0	0	0	0	305000	8427648	2024/04/22	A	Winterthur Stadt	BND	1.50% MUNI REDEEM 23/02/2054 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZG122	CH0199347680	CHF	2024/03/08	0	0	0	101.05	0	0	0	0	0	0	0	3928762	2024/04/22	A	Zuger Kantonalbank	BND	1.50% BD REDEEM 20/11/2037 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZG12	CH0185712822	CHF	2024/02/01	0	0	0	100.7	0	0	0	0	0	0	0	3822011	2024/04/22	A	Zuger Kantonalbank	BND	1.50% BD REDEEM 05/06/2037 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZUR12	CH0181377042	CHF	2024/01/10	0	0	0	102.4	0	0	0	0	0	0	0	3625349	2024/04/22	A	Zurich Stadt	BND	1.50% MUNI REDEEM 12/04/2032 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	ZUR221	CH1191066237	CHF	2022/12/01	0	0	0	105.85	0	0	0	0	0	0	0	7460990	2024/04/22	A	Zurich Stadt	BND	1.50% BD REDEEM 24/06/2052 CHF 5000			DEMSE	CHSSX	0	0	
XSWX	ZVG143	CH0247611269	CHF	2024/04/19	0	0	0	100.75	0	0	0	0	0	0	0	4304823	2024/04/22	A	Zurich Insurance Group AG Ltd	BND	1.50% NT REDEEM 22/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZIC22	CH1151526204	CHF	2024/04/22	92	92	92	92	0	0	0	0	0	0	25000	7261863	2024/04/22	A	Zurich Insurance Company Limited	BND	FXDFR NT REDEEM 03/05/2052 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAL243	CH1291601941	CHF	2024/04/22	99.5	99.5	99.5	99.5	0	0	0	0	0	0	250000	8509432	2024/04/22	A	Credit Agricole Next Bank Suisse	BND	1.52% BD REDEEM 25/03/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LU13	CH0214010677	CHF	2024/02/28	0	0	0	104.6	0	0	0	0	0	0	0	4041635	2024/04/22	A	Luzern Kanton	BND	1.52% BD REDEEM 12/06/2043 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	UBS24	CH1321481462	CHF	2024/04/18	0	0	0	100.45	0	0	0	0	0	0	0	8381062	2024/04/22	A	UBS AG	BND	1.5427% CB REDEEM 22/01/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEL22	CH1170565761	CHF	2024/04/22	99.55	99.55	99.55	99.55	0	0	0	0	0	0	25000	7390618	2024/04/22	A	Bell Food Group AG	BND	1.55% BD REDEEM 16/05/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NDD18	CH0391648018	CHF	2024/04/05	0	0	0	100.02	0	0	0	0	0	0	0	5386731	2024/04/22	A	Nant de Drance SA	BND	1.55% NT REDEEM 19/08/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ586	CH1319968413	CHF	2024/04/11	0	0	0	101.15	0	0	0	0	0	0	0	8392723	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.55% BD REDEEM 24/10/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ587	CH1319968421	CHF	2024/04/12	0	0	0	101.95	0	0	0	0	0	0	0	8392749	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.55% BD REDEEM 05/04/2039 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RIE20	CH0506071304	CHF	2024/04/22	99.71	99.71	99.71	99.71	0	0	0	0	0	0	40000	6571525	2024/04/22	A	Rieter Holding AG	BND	1.55% BD REDEEM 17/09/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RHB221	CH1232107073	CHF	2023/08/07	0	0	0	104.35	0	0	0	0	0	0	0	7746506	2024/04/22	A	Rhaetische Bahn AG	BND	1.55% BD REDEEM 14/12/2038 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PWG24	CH1319968595	CHF	2024/04/22	100.5	100.5	100.5	100.5	0	0	0	0	0	0	10000	8540317	2024/04/22	A	Stift PWG zur Erhaltung preisguenstigen Wohn Gewerberaeumen Zuerich	BND	1.55% BD REDEEM 02/04/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VAB24	CH1342551046	CHF	2024/04/22	99.9	99.95	99.9	99.95	0	0	0	0	0	0	400000	8555579	2024/04/22	A	Valiant Bank	BND	1.55% BD REDEEM 23/04/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LAU24	CH1326849630	CHF	2024/04/22	0	0	0	107.25	0	0	0	0	0	0	0	8411085	2024/04/22	A	Lausanne City	BND	1.5775% BD REDEEM 01/03/2078 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AGK12	CH0184636915	CHF	2024/03/05	0	0	0	102.25	0	0	0	0	0	0	0	3759112	2024/04/22	A	Aargauische Kantonalbank	BND	1.60% BD REDEEM 18/05/2037 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BLK222	CH0522159042	CHF	2024/03/26	0	0	0	101.75	0	0	0	0	0	0	0	7426818	2024/04/22	A	Basellandschaftliche Kantonalbank	BND	1.60% BD REDEEM 13/05/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VGV23	CH1306117057	CHF	2024/04/11	0	0	0	104.05	0	0	0	0	0	0	0	8411320	2024/04/22	A	Genf City	BND	1.60% BD REDEEM 06/12/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK241	CH1274703144	CHF	2024/04/18	0	0	0	102.7	0	0	0	0	0	0	0	8453090	2024/04/22	A	Luzerner Kantonalbank AG	BND	1.60% BD REDEEM 08/03/2044 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ROK23	CH1305916764	CHF	2024/04/11	0	0	0	101.6	0	0	0	0	0	0	0	8277518	2024/04/22	A	Roche Kapitalmarkt AG Basel	BND	1.60% BD REDEEM 15/09/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SIK24	CH1226543853	CHF	2024/04/19	0	0	0	99.99	0	0	0	0	0	0	0	7709664	2024/04/22	A	Sika AG	BND	1.60% BD REDEEM 28/05/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SUL183	CH0434678428	CHF	2024/04/18	0	0	0	99.75	0	0	0	0	0	0	0	5696856	2024/04/22	A	Sulzer AG	BND	1.60% BD REDEEM 22/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAN221	CH1211713156	CHF	2024/04/19	0	0	0	100.2	0	0	0	0	0	0	0	7601610	2024/04/22	A	Credit Agricole Next Bank Suisse	BND	1.6075% BD REDEEM 23/09/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ATH22	CH1184694755	CHF	2024/04/22	99.92	99.92	99.92	99.92	0	0	0	0	0	0	10000	7442427	2024/04/22	A	Alpiq Holding Ag	BND	1.625% BD REDEEM 30/05/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCV11	CH0143302005	CHF	2024/03/21	0	0	0	100.5	0	0	0	0	0	0	0	3308214	2024/04/22	A	Banque Cantonale Vaudoise.	BND	1.625% BD REDEEM 30/11/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BER111	CH0138760811	CHF	2024/04/18	0	0	0	100.21	0	0	0	0	0	0	0	3190384	2024/04/22	A	Bern city	BND	1.625% BD REDEEM 01/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EGW48	CH0242193974	CHF	2023/06/08	0	0	0	102.4	0	0	0	0	0	0	0	4259060	2024/04/22	A	Emissionszentrale EGW	BND	1.625% BD REDEEM 08/05/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ENG14	CH0240109774	CHF	2024/04/16	0	0	0	100	0	0	0	0	0	0	0	4227687	2024/04/22	A	Engadiner Kraftwerke AG	BND	1.625% NT REDEEM 25/04/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VGV131	CH0227976492	CHF	2024/03/21	0	0	0	100.1	0	0	0	0	0	0	0	4145590	2024/04/22	A	Genf City	BND	1.625% BD REDEEM 12/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GIV220	CH1191714711	CHF	2024/04/19	0	0	0	101	0	0	0	0	0	0	0	7460985	2024/04/22	A	Givaudan SA	BND	1.625% BD REDEEM 15/06/2029 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	IMP14	CH0253592767	CHF	2024/04/22	99.49	99.85	99.49	99.75	0	0	0	0	0	0	30000	4356504	2024/04/22	A	Implenia AG	BND	1.625% NT REDEEM 15/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK23	CH0522159000	CHF	2023/11/30	0	0	0	102.45	0	0	0	0	0	0	0	7413947	2024/04/22	A	Luzerner Kantonalbank AG	BND	1.625% BD REDEEM 13/11/2042 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE141	CH0247754382	CHF	2024/04/03	0	0	0	102.2	0	0	0	0	0	0	0	4299069	2024/04/22	A	Canton de Geneve	BND	1.62% BD REDEEM 30/07/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TI22	CH1204259803	CHF	2024/03/12	0	0	0	102.75	0	0	0	0	0	0	0	7631854	2024/04/22	A	Tessin Kanton	BND	1.625% BD REDEEM 19/09/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZH132	CH0217850681	CHF	2024/03/21	0	0	0	101.2	0	0	0	0	0	0	0	4069680	2024/04/22	A	Zurich Kanton	BND	1.625% BD REDEEM 29/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK12	CH0189742445	CHF	2023/12/11	0	0	0	102.25	0	0	0	0	0	0	0	3873700	2024/04/22	A	Luzerner Kantonalbank AG	BND	1.625% BD REDEEM 20/07/2037 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NES223	CH1221150506	CHF	2024/04/19	0	0	0	100.45	0	0	0	0	0	0	0	7693945	2024/04/22	A	Nestle SA	BND	1.625% BD REDEEM 07/11/2025 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	NES22	CH1194355108	CHF	2024/04/22	100.85	100.85	100.85	100.85	0	0	0	0	0	0	25000	7498180	2024/04/22	A	Nestle SA	BND	1.625% BD REDEEM 15/07/2026 CHF 5000			DEMSE	CHSSX	0	0	
XSWX	NES234	CH1300277832	CHF	2024/04/16	0	0	0	101.25	0	0	0	0	0	0	0	8252643	2024/04/22	A	Nestle SA	BND	1.625% BD REDEEM 20/11/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB559	CH0143383971	CHF	2023/05/26	0	0	0	103.39	0	0	0	0	0	0	0	3286241	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.625% BD REDEEM 29/11/2041 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB581	CH0211588949	CHF	2024/03/18	0	0	0	101.57	0	0	0	0	0	0	0	4020653	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.625% BD REDEEM 03/07/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB719	CH1179535021	CHF	2023/12/11	0	0	0	102.7	0	0	0	0	0	0	0	7418276	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.625% CB REDEEM 03/05/2038 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB748	CH1310346239	CHF	2024/04/09	0	0	0	101.89	0	0	0	0	0	0	0	8369803	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.625% CB REDEEM 15/03/2034 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB749	CH1310346247	CHF	2024/04/12	0	0	0	102.65	0	0	0	0	0	0	0	8369856	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.625% CB REDEEM 21/12/2038 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB750	CH1323274089	CHF	2024/04/18	0	0	0	102.82	0	0	0	0	0	0	0	8422076	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	1.625% BD REDEEM 28/01/2039 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ414	CH0141219698	CHF	2024/03/07	0	0	0	100.09	0	0	0	0	0	0	0	3198845	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.625% BD REDEEM 31/10/2024 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	PZ422	CH0182910882	CHF	2024/04/15	0	0	0	101.31	0	0	0	0	0	0	0	3695734	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	1.625% BD REDEEM 17/04/2028 CHF 5000			CHSSX	CHSSX	0	0	
